Id;Year_Birth;Education;Marital_Status;Income;Price2014;Quantity2014;Price2015;Quantity2015
22600;1986;Master;Together;70078.14;118.48;41;117.24;40
24683;1959;PhD;Married;34480.77;110.21;32;108.99;31
29910;1975;PhD;Married;67272.04;117.78;37;116.54;36
20094;1983;Graduation;Divorced;72467.58;117.63;36;116.42;36
39893;1963;2n Cycle;Together;77700.73;115.86;41;114.63;40
39370;1966;Graduation;Married;40234.3;111.53;31;110.3;30
49779;1948;Graduation;Married;33001.85;109.29;29;108.07;28
18236;1966;Graduation;Widow;31101.89;109.93;28;108.7;27
40710;1977;2n Cycle;Single;34567.59;112.98;28;111.75;27
49780;1972;PhD;Divorced;51893.51;118.37;34;117.14;33
41820;1975;Master;Together;64829.23;116.65;36;115.41;36
16989;1955;PhD;Married;76406.67;117.3;39;116.07;38
5490;1975;Graduation;Together;83838.5;123.52;43;122.28;42
7902;1953;Master;Divorced;66340.78;114.25;36;113.03;35
9431;1991;PhD;Married;28141.2;108.62;29;107.4;29
34271;1980;Master;Married;61807.65;116.52;37;115.28;36
27867;1953;PhD;Married;45139.27;109.29;31;108.07;30
31071;1973;Graduation;Married;37238.37;109.51;27;108.27;26
20767;1980;2n Cycle;Together;85694.89;122.48;42;121.25;41
25504;1952;Graduation;Together;68117.91;121.96;39;120.72;39
10223;1964;Graduation;Married;38939.49;111.42;30;110.2;29
30431;1960;PhD;Married;31797.25;110.69;29;109.45;29
14908;1969;Master;Married;94428.48;125.85;45;124.61;45
49893;1962;Graduation;Married;24608.37;111.82;30;110.58;29
19108;1954;Graduation;Together;45686.45;115.89;35;114.67;34
17844;1963;PhD;Married;70287.04;117.52;38;116.3;37
7154;1965;PhD;Together;41656.14;111.94;33;110.72;32
36242;1968;2n Cycle;Married;49617.78;115.93;35;114.7;34
25007;1975;Graduation;Married;70177.67;120.84;40;119.61;39
23858;1944;Graduation;Single;26879.16;108.15;31;106.91;30
26392;1964;Graduation;Married;40448.36;111.32;29;110.08;28
27100;1950;Graduation;Single;63206.46;117.23;40;116.01;39
44741;1982;2n Cycle;Married;63692.1;115.41;39;114.18;38
37158;1967;Basic;Married;61824.56;117.77;38;116.55;38
9745;1972;PhD;Married;55010.58;111.07;32;109.84;31
20948;1989;PhD;Single;33307.08;110.3;30;109.06;29
12979;1971;Master;Married;67543.69;116.35;36;115.12;35
17277;1950;PhD;Single;63833.82;115.42;38;114.18;37
33238;1984;Master;Divorced;66466.64;116.76;33;115.52;32
22793;1975;Graduation;Married;80489.92;118.18;41;116.95;40
26823;1980;Graduation;Together;19452.88;108.48;27;107.25;26
43624;1972;PhD;Single;67079.42;115.42;35;114.19;34
39640;1980;Graduation;Married;38445.06;110.01;29;108.76;28
16217;1989;Graduation;Married;42011.72;108.26;33;107.02;32
44481;1990;Graduation;Married;24408.59;112.21;29;110.96;28
13853;1948;Graduation;Together;80977.84;124.68;41;123.45;40
33134;1960;PhD;Together;58594.05;117.35;39;116.13;39
10765;1973;Graduation;Single;45567.12;112.51;34;111.27;33
42798;1979;PhD;Single;62994.03;115.58;35;114.34;34
3488;1983;Graduation;Widow;26076.35;110.73;30;109.5;29
35739;1967;Master;Together;70618.34;121.99;40;120.77;39
17713;1978;2n Cycle;Married;65199.83;115.13;36;113.9;35
7161;1974;2n Cycle;Single;43591.2;112.74;28;111.51;27
11499;1965;Graduation;Married;60548.26;116.8;35;115.56;34
26501;1962;PhD;Together;26487.75;108.17;30;106.94;29
3408;1988;PhD;Widow;42764.59;110.13;32;108.9;32
13943;1972;Graduation;Single;78347.15;114.44;40;113.21;40
29302;1977;Graduation;Together;19465.69;109.12;27;107.89;26
29758;1965;Graduation;Married;43051.89;111.27;28;110.03;28
43382;1972;Graduation;Single;48882.16;111.83;33;110.59;32
658;1968;2n Cycle;Married;75048.34;116.09;38;114.87;38
25285;1981;Master;Together;36949.94;109.22;29;107.98;28
18515;1953;2n Cycle;Married;61066.49;115.1;39;113.86;38
33032;1964;PhD;Divorced;59276.57;114.74;39;113.51;39
44666;1966;Graduation;Single;38576.46;111.51;30;110.3;29
4596;1952;Graduation;Divorced;31629.93;113.71;30;112.48;29
47380;1957;Graduation;Together;41278.94;110.52;31;109.29;30
13003;1960;PhD;Together;74991.77;118.37;41;117.14;40
29191;1979;Graduation;Single;68293.87;115.46;39;114.22;38
34342;1977;Master;Together;77452.13;119.75;39;118.53;38
24750;1970;PhD;Together;61204.19;116.33;36;115.09;35
37459;1981;Graduation;Single;46086.09;112.41;34;111.17;33
48636;1948;Graduation;Divorced;15199.43;108.11;28;106.86;27
17804;1986;Graduation;Single;39442.72;111.22;31;109.99;30
26224;1962;PhD;Married;30277.91;111.56;29;110.32;28
9118;1961;Master;Divorced;61313.9;114.4;38;113.17;37
13432;1990;Graduation;Together;36732;109.53;29;108.3;28
19900;1953;Graduation;Together;86638.94;124.33;45;123.09;44
7279;1995;PhD;Married;60685.93;116.34;39;115.1;39
41878;1945;2n Cycle;Single;72905.95;120.38;40;119.13;39
2417;1969;Graduation;Married;68111.53;119.54;37;118.31;36
40120;1986;Graduation;Divorced;73804.8;116.37;39;115.14;38
14719;1966;Graduation;Married;62526.78;115.98;35;114.75;34
19399;1961;Graduation;Married;14829.77;104.5;25;103.28;24
46870;1964;Graduation;Single;90242.57;122.54;42;121.29;41
45988;1959;Graduation;Together;18992.15;109.18;27;107.94;27
1668;1975;2n Cycle;Married;42768.69;108.92;29;107.68;28
35974;1977;Graduation;Single;17117.29;103.5;27;102.25;26
17357;1970;Graduation;Together;66658.94;116.32;32;115.08;31
22401;1973;PhD;Single;90901.21;121.01;43;119.78;42
8416;1966;PhD;Married;68669.59;116.85;39;115.62;38
40834;1973;2n Cycle;Married;22516.26;108.75;28;107.53;27
27978;1959;PhD;Single;24040.53;109.1;28;107.88;28
3745;1978;Graduation;Single;75118.48;115.67;38;114.43;37
30780;1976;Basic;Married;29403.36;109.67;26;108.44;26
12334;1972;Graduation;Married;82446.78;119.61;41;118.38;40
13295;1980;Graduation;Married;18506.42;105.86;25;104.62;24
19255;1977;Graduation;Single;37497.36;108.83;29;107.59;28
27208;1978;Graduation;Married;30511.23;110.94;26;109.71;26
27719;1971;Graduation;Married;40744.69;109.26;29;108.03;28
40258;1949;Master;Together;20205.29;109.69;27;108.46;27
19315;1969;Master;Together;8617.23;106.48;24;105.24;23
30214;1979;Graduation;Divorced;25076.73;110.64;27;109.4;26
38028;1974;Master;Divorced;37153.37;111.5;32;110.28;31
48407;1971;Graduation;Married;20376.02;105.63;25;104.39;25
23501;1951;Graduation;Single;33044.39;108.57;29;107.34;28
8571;1992;Master;Together;23193.06;108.56;29;107.32;28
4542;1976;Graduation;Together;54803.36;110.99;33;109.76;32
37471;1959;Graduation;Together;27292.75;107.84;29;106.61;28
26318;1962;Graduation;Married;90310.33;121.17;43;119.95;42
21745;1987;Master;Divorced;43259.34;114.45;29;113.21;28
21656;1985;Graduation;Together;61799.17;115.05;36;113.82;35
4960;1968;2n Cycle;Married;47646.2;115.57;33;114.33;32
6644;1970;Graduation;Together;71841.92;118.97;41;117.73;40
3190;1982;Graduation;Married;75248.11;120.19;39;118.97;38
14451;1951;Graduation;Married;35790.35;111.67;31;110.45;30
43452;1985;Graduation;Together;83815.24;121.55;42;120.32;41
28934;1946;PhD;Single;80318.02;120.72;43;119.49;42
1991;1971;PhD;Single;41471.99;111.49;32;110.26;31
12252;1972;PhD;Divorced;37758.1;111.99;29;110.76;28
32487;1950;Master;Single;30003.13;111.38;29;110.15;28
32533;1991;Graduation;Married;25404.07;112.08;29;110.84;28
13313;1993;Graduation;Together;44235.61;109.46;29;108.22;28
23515;1971;PhD;Married;22068.32;104.45;26;103.21;25
4920;1949;PhD;Single;47372.89;108.99;35;107.76;34
33815;1987;PhD;Single;33303.24;110.56;31;109.34;31
18140;1965;PhD;Married;40730.8;110.77;32;109.53;31
11866;1963;Graduation;Together;48358.2;114.89;32;113.65;31
48223;1974;PhD;Married;30368.76;108.67;28;107.45;27
26022;1960;Graduation;Married;24191.95;111.97;29;110.75;28
9540;1970;Graduation;Single;46106.24;111.83;33;110.6;32
10751;1986;Graduation;Single;43835.99;111.07;30;109.84;29
42151;1972;2n Cycle;Married;56178.81;115.03;33;113.8;32
36773;1979;Master;Single;29718.53;109.11;29;107.88;29
29101;1948;PhD;Married;79145.5;124.05;42;122.82;41
25091;1964;2n Cycle;Married;26903.92;108.27;28;107.05;27
30262;1966;Graduation;Together;80700.84;121.37;39;120.13;38
10270;1957;Graduation;Divorced;30095.44;110.89;31;109.65;30
32013;1968;PhD;Widow;31387.26;109.69;27;108.46;26
2479;1976;PhD;Married;41872.67;108.71;33;107.46;32
26860;1983;Graduation;Married;38997.13;109.36;27;108.13;26
31660;1974;PhD;Divorced;47139.99;118.54;34;117.31;33
21050;1985;Graduation;Single;47949.47;114.32;32;113.08;32
26521;1979;PhD;Single;72903.58;119.42;36;118.2;35
12075;1980;PhD;Divorced;58820.29;115.01;37;113.78;36
3274;1975;Graduation;Married;24400.11;110.41;25;109.18;24
3231;1964;Graduation;Married;40463.57;111.66;30;110.42;29
17033;1968;Graduation;Married;4236.4;103.34;23;102.09;23
3130;1948;Graduation;Together;75343.59;122.99;40;121.75;39
15603;1969;PhD;Married;54109.62;115.29;35;114.05;34
25863;1966;Graduation;Together;29239.08;107.47;29;106.23;28
35416;1982;Graduation;Married;30860.6;110.27;25;109.03;24
23241;1949;Master;Married;22692.67;109.43;28;108.2;28
22624;1956;2n Cycle;Married;47019.28;116.04;34;114.81;34
37585;1972;PhD;Together;27397.37;108.46;29;107.24;28
7479;1983;PhD;Divorced;70911.29;119.74;39;118.49;38
1152;1979;Graduation;Together;70650;118.77;40;117.54;40
32300;1951;PhD;Married;53109.65;114.93;34;113.71;33
10508;1973;PhD;Single;76423.23;118.78;36;117.56;35
12139;1972;Graduation;Married;68134.32;120.27;40;119.05;39
26676;1975;Graduation;Together;47638.22;111.85;33;110.61;32
24451;1972;Master;Single;36639.53;114.18;31;112.94;30
18606;1963;Graduation;Married;33173.58;110.95;29;109.72;28
33674;1977;Graduation;Single;4818.74;102.14;25;100.92;24
14368;1981;Master;Single;36877.08;113.49;32;112.25;31
23681;1964;2n Cycle;Married;34572.02;113.92;30;112.69;29
39497;1952;Graduation;Together;43141.6;114.45;31;113.21;31
23201;1979;Master;Together;34521.31;109.52;31;108.28;30
12832;1975;Graduation;Together;83807.63;123.93;41;122.7;40
22927;1971;Graduation;Single;29787.44;107.84;28;106.61;27
48124;1974;Graduation;Together;38509.08;111.11;30;109.89;30
12871;1960;PhD;Married;69747.93;118.72;38;117.49;37
41282;1968;Master;Divorced;30522.34;110.97;28;109.74;27
20125;1973;Graduation;Married;70935;120.57;37;119.35;36
21646;1969;PhD;Single;18614.27;102.44;25;101.21;24
49093;1976;Graduation;Married;6808.51;103.07;22;101.82;21
21721;1951;Graduation;Together;24273.98;107.15;29;105.92;29
7992;1953;PhD;Single;37151.9;113.17;32;111.93;31
41354;1943;Master;Married;41540.97;110.46;34;109.22;33
32025;1960;Master;Together;74610.07;121.66;42;120.41;41
28053;1967;Graduation;Single;61998.33;117.71;35;116.49;35
5343;1960;Master;Divorced;28386.64;109.58;29;108.34;29
4499;1975;2n Cycle;Married;57085.8;115.45;34;114.23;33
32027;1994;Graduation;Married;7169.22;104.41;22;103.18;21
24190;1973;Master;Together;35682.81;109.3;32;108.06;31
33842;1980;Master;Single;24369.81;108.95;29;107.72;28
13556;1968;Graduation;Together;91767.11;123.69;44;122.45;43
25610;1970;Graduation;Married;42247.13;110.04;29;108.8;28
19292;1958;PhD;Single;51648.21;113.96;35;112.72;35
31293;1983;Master;Divorced;24574.24;109.4;30;108.16;29
21794;1974;Master;Together;90911.9;122.11;45;120.87;44
38268;1961;2n Cycle;Single;30390.5;114.05;30;112.83;29
7802;1956;Master;Together;72289.64;122.46;41;121.23;40
34775;1954;PhD;Married;79415.24;124.03;43;122.8;42
9544;1971;PhD;Divorced;37938.69;111.27;31;110.03;30
22162;1979;Master;Together;46774.37;110.75;33;109.52;32
11923;1976;Graduation;Married;63781.86;118.12;35;116.89;35
40062;1949;Graduation;Single;26116.47;108.24;31;106.99;30
10656;1957;Master;Single;51127.23;111.01;33;109.78;32
13805;1989;Graduation;Single;1876.73;103.24;23;102.02;22
4252;1977;Graduation;Married;63974.98;118.08;38;116.85;37
26832;1986;Graduation;Together;7282.2;106.59;24;105.36;23
16461;1948;Master;Divorced;47007.58;114.71;35;113.47;35
36156;1972;2n Cycle;Together;38001.62;108.44;30;107.22;29
20276;1973;Graduation;Married;25307.53;111.16;25;109.94;24
47114;1969;Graduation;Married;44236.3;111;29;109.76;28
13522;1950;PhD;Widow;37236.42;114.12;31;112.88;30
35712;1952;Graduation;Married;74268.81;119.95;40;118.72;39
39065;1975;PhD;Divorced;35241.11;111.71;31;110.48;30
22255;1965;Graduation;Married;79529.72;119.33;44;118.1;43
37788;1963;Graduation;Single;52010.6;114.39;34;113.16;34
38025;1972;Graduation;Married;42397.22;110.32;29;109.09;28
6950;1966;PhD;Married;24761.24;111.16;30;109.92;29
22999;1963;Master;Divorced;44892.66;111.08;32;109.85;31
28335;1958;Graduation;Single;70333.04;114;40;112.77;39
37350;1980;Graduation;Married;59058.58;117.69;38;116.47;37
12760;1960;Master;Married;25076.06;111.42;30;110.18;29
44857;1972;Graduation;Married;61476.01;117.53;34;116.31;34
30287;1975;Graduation;Divorced;26396.58;110.51;30;109.26;29
29462;1980;PhD;Single;38258.48;112;31;110.77;30
28749;1975;Basic;Married;74805.12;118.89;39;117.67;38
12243;1972;Graduation;Single;34856.79;108.73;29;107.5;28
31452;1977;Graduation;Married;45917.58;111.65;31;110.43;30
18177;1963;Graduation;Married;51963.65;117.16;33;115.92;32
49665;1940;Master;Married;39767.52;109.98;33;108.75;32
16397;1971;Master;Married;21261.21;107.29;27;106.06;26
28619;1969;2n Cycle;Single;35937.8;110.14;33;108.89;32
16666;1978;Graduation;Widow;46927.82;113.63;35;112.39;34
26927;1972;Master;Married;24091.87;108.58;27;107.34;26
24262;1979;Graduation;Married;54344.29;111.42;34;110.19;33
30933;1955;Graduation;Married;18327.04;105.21;26;103.98;25
6651;1958;2n Cycle;Married;23708.5;107.32;29;106.08;29
9326;1949;PhD;Married;74290.3;120.9;39;119.66;38
25609;1962;Graduation;Married;64332.97;117.16;37;115.93;36
17981;1971;Graduation;Married;30823.41;110.85;27;109.62;26
13057;1980;PhD;Single;60199.93;116.61;36;115.38;35
35756;1968;2n Cycle;Married;20187.97;107.65;25;106.41;24
37366;1967;Master;Married;56558.64;118.19;35;116.95;34
3884;1955;Basic;Single;48793.36;114.7;34;113.47;33
31450;1975;2n Cycle;Divorced;63140.63;119.08;38;117.85;38
16617;1985;PhD;Divorced;70925.75;116.41;38;115.19;37
14836;1979;Master;Divorced;80626.71;120.87;36;119.64;35
22235;1960;Graduation;Together;93992.44;122.23;44;121;44
13302;1967;Graduation;Divorced;20274.52;107.1;27;105.85;26
22465;1967;Graduation;Together;95494.91;122.52;45;121.3;44
9847;1965;PhD;Together;61516.3;116.77;38;115.54;37
3094;1969;Master;Married;22374.06;105.33;27;104.09;26
28184;1976;Basic;Together;22722.21;104.81;29;103.57;28
315;1973;Graduation;Married;16259.93;105.51;24;104.29;23
271;1975;PhD;Single;72477.18;118.32;35;117.09;34
15645;1984;Graduation;Divorced;80147.76;121.28;42;120.05;42
4549;1977;Graduation;Together;21990.29;109.41;27;108.18;26
27316;1981;PhD;Single;70312.11;118.32;36;117.08;35
37612;1973;Graduation;Single;84901.09;121.53;40;120.29;39
27331;1951;PhD;Married;75492.12;120.36;39;119.11;39
38022;1965;Graduation;Together;64402.39;117.82;38;116.59;38
39068;1980;Graduation;Married;34860.47;110.27;30;109.04;29
16262;1966;2n Cycle;Together;43007.29;111.75;32;110.52;31
25808;1967;Master;Married;73369.68;121.47;40;120.23;39
40321;1970;Graduation;Together;47841.72;111.41;33;110.17;32
1337;1963;Graduation;Widow;80808.11;121.27;42;120.03;41
15811;1986;Graduation;Divorced;60547.1;118.34;35;117.11;34
28235;1946;Master;Single;34224.19;114.26;35;113.03;35
24926;1974;Graduation;Single;64428.86;117.86;36;116.62;35
33284;1973;Graduation;Married;45746.95;112.09;34;110.85;33
16825;1964;Graduation;Together;30793.61;107.06;30;105.83;29
6083;1971;PhD;Married;28333.11;108.54;28;107.3;28
22813;1950;Master;Together;32639.92;109.08;30;107.85;29
18570;1972;Graduation;Married;31597.58;110.55;27;109.32;26
23586;1969;Graduation;Single;15785.13;107.12;26;105.89;25
21902;1973;Graduation;Married;59931.99;117.62;35;116.38;34
30719;1970;Graduation;Widow;63018.59;118.05;36;116.83;35
9910;1964;Graduation;Together;67774.55;117.04;37;115.8;36
22975;1969;Graduation;Together;34013.75;110.1;31;108.87;30
26918;1976;Graduation;Married;36619.49;109.97;30;108.74;29
16445;1978;Graduation;Together;44232.08;111.39;30;110.16;29
47766;1963;Graduation;Single;72226.54;115.38;38;114.14;37
12980;1963;Graduation;Together;93836.31;122.13;45;120.91;44
43067;1973;Graduation;Divorced;48688.89;117.8;35;116.57;35
43115;1977;Graduation;Together;24719.99;108.06;27;106.83;26
46347;1954;PhD;Together;36958.51;113.23;30;111.99;29
25642;1959;Master;Married;64496.72;118.64;34;117.42;33
29892;1950;PhD;Married;76807.21;119.97;40;118.73;39
16612;1967;PhD;Married;54022.54;114.52;33;113.3;32
48063;1970;PhD;Together;50121.77;111.81;33;110.57;32
40689;1978;Graduation;Together;33447.42;108.14;28;106.92;27
37457;1971;2n Cycle;Single;26884.07;108.23;28;107;27
40158;1950;Graduation;Married;63829.65;115.82;37;114.58;36
382;1994;Graduation;Married;52373.6;111.14;35;109.91;34
45595;1972;Graduation;Single;13206.1;103.3;27;102.08;26
43861;1972;PhD;Married;41938.01;109.19;32;107.96;31
44139;1971;Graduation;Married;57889.93;117.6;35;116.36;34
24861;1963;Graduation;Married;68462.33;119.91;39;118.68;38
20815;1945;PhD;Divorced;53850.11;116.89;32;115.65;31
27816;1970;Graduation;Married;81169.97;120.69;40;119.46;39
35794;1956;Master;Married;156957.48;128.54;46;127.31;45
46712;1967;Graduation;Married;54236.57;117.55;31;116.3;30
45627;1985;Graduation;Together;30909.95;108.49;28;107.28;28
15851;1969;PhD;Single;58324.32;114.19;34;112.97;33
5241;1982;PhD;Together;62087.21;116.69;36;115.45;35
39539;1957;Master;Married;26982.38;110.74;29;109.51;28
30819;1965;PhD;Single;55720.39;115.21;35;113.99;34
29394;1953;Graduation;Divorced;34595.52;110.71;31;109.48;30
44085;1964;Graduation;Widow;37929.01;115.91;30;114.68;29
45666;1965;2n Cycle;Married;41721.76;112.09;31;110.86;30
33987;1970;Graduation;Together;72565.01;119.28;39;118.05;38
34117;1978;Graduation;Divorced;83843.85;120.99;41;119.75;40
18330;1992;Graduation;Married;65965.78;115.59;36;114.36;35
22185;1953;Basic;Divorced;66747.45;115.96;38;114.73;37
38277;1991;Graduation;Together;67444.52;114.63;35;113.4;34
27076;1971;PhD;Together;31890.85;107.84;30;106.61;29
49489;1944;Graduation;Together;18700.86;107.07;28;105.83;27
42865;1973;Graduation;Together;82581.34;125.1;42;123.86;41
4364;1973;Master;Divorced;41035;112.16;31;110.92;30
10563;1965;Graduation;Together;34215.17;111.09;31;109.85;30
14434;1955;Graduation;Together;26875.58;107.53;29;106.3;28
14098;1977;Master;Single;23811.14;109.26;29;108.03;28
34906;1968;PhD;Together;26136.71;108.6;30;107.36;29
36054;1987;Graduation;Together;37131.68;109.73;29;108.51;28
3208;1961;Graduation;Single;34832.83;113.09;30;111.85;29
8135;1974;Graduation;Married;77297.85;120.4;39;119.17;38
6954;1949;Graduation;Together;29061.07;106.31;29;105.07;28
28980;1967;Master;Married;37256.55;113.25;30;112.02;29
41540;1972;PhD;Married;33178.54;108.44;27;107.19;26
8969;1968;Master;Single;26859.47;109.31;29;108.08;28
8290;1956;Graduation;Divorced;90763.02;120.63;41;119.39;40
30206;1960;Master;Married;62512.28;118.69;35;117.46;34
14675;1983;2n Cycle;Single;81216.67;121.01;41;119.77;40
16574;1973;Master;Together;24085.93;108.33;29;107.11;28
36093;1988;PhD;Married;82499.09;121.51;39;120.29;38
924;1953;Master;Married;47955.15;108.15;35;106.91;34
33395;1989;2n Cycle;Married;27231.94;108.16;28;106.95;27
8113;1981;Graduation;Divorced;63002.35;115.37;35;114.13;34
3110;1946;PhD;Married;30392.09;106.01;30;104.78;29
20196;1979;Master;Married;79191.86;120.45;40;119.21;39
39641;1977;Master;Married;51650.7;112.34;34;111.11;34
37648;1991;Graduation;Single;51948.65;113.79;32;112.56;31
11675;1978;Graduation;Married;48048.42;112.28;34;111.05;33
35145;1949;Graduation;Married;20193.45;105.9;27;104.66;26
49541;1973;Graduation;Divorced;61915.76;116.17;35;114.94;34
41391;1978;2n Cycle;Single;24267.27;108.31;28;107.08;27
41754;1951;Master;Divorced;60903.7;114.97;36;113.73;35
6862;1982;Master;Divorced;57076.36;115.73;34;114.51;33
45664;1986;Master;Married;37131.7;111.45;32;110.22;31
12626;1985;Graduation;Married;76094.36;114.75;38;113.51;37
14416;1966;PhD;Married;92608.53;124.29;43;123.06;42
14713;1973;2n Cycle;Together;46912.72;111.73;34;110.5;33
42917;1968;Graduation;Married;61070.22;117.03;35;115.82;34
49887;1952;Graduation;Single;63544.76;117.42;40;116.19;39
39756;1973;Graduation;Married;51728.97;111.53;32;110.29;31
5350;1990;Graduation;Married;63859.48;116.08;36;114.85;35
20817;1976;PhD;Married;69265.26;118.96;40;117.73;39
34454;1950;Graduation;Married;50733.65;115.24;35;113.99;34
2954;1986;Graduation;Together;83530.45;120.84;38;119.61;37
33718;1955;Graduation;Together;25708.18;107.61;30;106.37;29
5259;1962;Graduation;Divorced;76005.93;119.8;40;118.56;40
4281;1992;Graduation;Divorced;35561.64;111.2;30;109.96;29
9934;1974;Master;Married;81205.01;120.9;41;119.66;40
9261;1976;PhD;Single;78572.52;117.66;37;116.43;37
5515;1950;PhD;Together;78062.3;114.72;39;113.49;38
293;1988;Graduation;Married;60070.17;114.99;36;113.75;35
11168;1967;PhD;Married;74051.5;118.44;39;117.19;38
28241;1956;Graduation;Single;27350.42;108.38;28;107.14;27
9520;1969;Master;Married;57924.72;118.72;36;117.48;35
48658;1973;Graduation;Married;78011.32;120.65;39;119.42;38
31246;1971;Graduation;Single;36119.91;108.24;29;107.01;28
3682;1972;Master;Married;42021.36;113.57;31;112.35;30
4867;1963;Graduation;Married;75705.68;119.21;37;117.97;36
46786;1965;Graduation;Married;31627.56;111.55;29;110.3;29
16379;1955;Graduation;Married;38851.95;111.84;28;110.61;27
35812;1968;Graduation;Married;37403.62;111.52;30;110.28;30
16205;1981;Graduation;Married;51531.61;110.94;32;109.7;31
3761;1977;Master;Married;37715.12;113.18;32;111.95;31
33725;1949;2n Cycle;Single;99320.11;125.12;45;123.89;44
4010;1947;Graduation;Married;73762.97;120.83;40;119.61;39
46724;1975;2n Cycle;Single;69141.7;119.2;37;117.97;36
28361;1951;PhD;Together;40013.96;113.13;32;111.9;31
14846;1956;Graduation;Married;48758.83;118.37;33;117.12;32
35513;1954;Graduation;Married;87253.14;120.59;43;119.34;42
46538;1985;Graduation;Together;46383.53;113.39;31;112.17;30
9134;1970;Graduation;Together;57711.42;116.66;32;115.41;31
19230;1956;Basic;Together;54941.35;111.9;32;110.66;31
27447;1971;PhD;Together;7185.92;102.45;25;101.23;24
43771;1951;2n Cycle;Widow;58646.04;114.71;35;113.48;34
17934;1964;Graduation;Divorced;37426.95;111.25;32;110.03;31
13507;1971;PhD;Married;28421.82;108.76;26;107.53;25
42196;1988;Graduation;Married;52146.48;111.18;36;109.97;35
24057;1974;Master;Single;28661.01;109.05;28;107.81;27
13572;1949;Graduation;Married;75030.69;120;40;118.8;39
35836;1965;Graduation;Married;61673.78;115.32;37;114.11;36
9148;1994;Master;Divorced;27878.14;105.79;28;104.56;27
23366;1970;Master;Widow;30480.78;110.17;31;108.94;31
264;1989;Graduation;Together;18981.51;102.94;24;101.71;23
39979;1953;2n Cycle;Married;61199.07;114.54;39;113.32;38
8337;1985;PhD;Divorced;54164.7;115.46;34;114.22;33
47551;1975;Master;Together;36665.99;109.25;29;108.01;28
26087;1981;Master;Married;42573.64;113.09;29;111.87;28
35730;1961;Graduation;Divorced;42008.69;109.26;30;108.02;29
13006;1972;Graduation;Together;69941.81;118.92;40;117.7;39
20821;1988;Basic;Single;65983.98;117.82;36;116.59;35
4683;1978;2n Cycle;Together;31607.8;107.68;28;106.45;27
26678;1976;Basic;Together;69646.65;117.12;38;115.88;38
45229;1982;Master;Married;30392.04;108.27;30;107.05;29
6759;1951;PhD;Together;41997.89;112.37;32;111.15;31
44712;1975;Master;Married;3156.39;106.25;24;105.02;23
8325;1974;PhD;Single;26753.28;107.27;31;106.04;30
42117;1961;PhD;Married;79876.48;117.89;42;116.65;41
15659;1982;PhD;Together;27114.78;108.63;28;107.4;27
26581;1966;Master;Single;76515.18;119.87;42;118.64;41
41375;1958;Graduation;Single;43024.08;111.93;30;110.69;29
48509;1969;Master;Together;28766.88;107.68;29;106.46;28
49680;1980;PhD;Married;33234.6;107.18;30;105.95;29
42760;1971;Graduation;Single;56242.12;111.67;35;110.43;34
26662;1975;Graduation;Married;78634.99;120.98;39;119.75;38
48539;1973;Graduation;Divorced;46583.95;116.34;36;115.1;35
2062;1972;PhD;Together;58326.29;116.89;33;115.66;32
41957;1984;Master;Married;23775.44;108;31;106.77;30
13260;1991;PhD;Married;26237.94;108.62;28;107.4;27
31189;1967;Graduation;Married;89759.75;120.44;40;119.22;39
7395;1948;Graduation;Single;62339.68;117.31;38;116.08;37
38620;1962;2n Cycle;Together;58626.29;111.6;38;110.36;37
1474;1947;PhD;Together;44392.54;112.32;32;111.09;31
46344;1964;PhD;Married;63847.03;117.06;38;115.84;37
19701;1971;Graduation;Single;52355.98;111.97;34;110.73;33
40861;1966;PhD;Married;79533.44;119.13;44;117.9;43
3253;1957;Master;Single;57518.68;118.71;34;117.47;33
29769;1992;Master;Married;75481.36;116.95;38;115.71;37
40118;1967;Graduation;Married;35545.14;112.49;27;111.27;26
44765;1978;Graduation;Single;70506.48;114.51;39;113.27;38
40846;1984;PhD;Married;65311.65;118.2;36;116.96;35
1768;1971;Master;Married;68579.63;120.35;39;119.13;38
36182;1973;Graduation;Married;70329.7;120.26;39;119.02;38
6798;1967;PhD;Single;46359.71;114.51;35;113.3;34
17090;1976;Graduation;Divorced;56051.61;116.14;35;114.92;34
13826;1978;Graduation;Married;159015.76;128.68;44;127.44;43
41973;1958;Master;Married;19513.45;105.59;27;104.36;26
12846;1964;Graduation;Single;36929.28;111.42;31;110.18;30
45251;1962;Graduation;Married;22605.91;111.88;28;110.65;27
26165;1971;PhD;Married;10561.94;104.75;23;103.51;23
32965;1983;Graduation;Married;74271.11;120.31;39;119.09;38
5890;1970;2n Cycle;Married;55571.63;115.27;32;114.04;31
33924;1972;PhD;Married;45396.03;112.42;31;111.2;30
47021;1983;Master;Together;38601.55;109.36;32;108.12;31
31665;1954;Master;Divorced;27938.59;108.56;29;107.33;29
6991;1955;PhD;Divorced;157227.83;127.62;49;126.37;48
40220;1972;Graduation;Divorced;37841.13;112.8;30;111.57;29
13989;1953;PhD;Single;89600.38;121.14;47;119.91;47
42704;1948;PhD;Married;6587.08;105.92;23;104.7;22
42734;1947;Master;Together;79542.9;126;42;124.76;41
24077;1974;Graduation;Together;69959.26;119.52;38;118.27;37
27903;1972;Master;Single;24584.58;109.11;30;107.87;29
29668;1958;Master;Divorced;34403.36;111.9;30;110.66;29
39847;1972;PhD;Married;44521.31;108.51;32;107.28;31
